Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
May 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
May 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
May 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jun 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Jun 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jun 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jun 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jun 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jun 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Jul 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Jul 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Jul 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jul 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,1
Jul 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jul 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Ago 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Ago 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Ago 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Ago 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Ago 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Ago 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Sep 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Sep 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Sep 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Sep 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Sep 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Oct 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Oct 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Oct 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Oct 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Oct 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,9
Oct 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Nov 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Nov 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,7
Nov 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Nov 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Nov 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Nov 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Dic 2019;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Dic 2019;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,8
Dic 2019;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Dic 2019;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,6
Dic 2019;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,9
Dic 2019;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,6
Ene 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,8
Ene 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;1,1
Ene 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,8
Ene 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Ene 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,1
Ene 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,7
Feb 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Feb 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Feb 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Feb 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Feb 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;1,0
Feb 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,7
Mar 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Mar 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Mar 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Mar 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Mar 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Mar 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Abr 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Abr 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Abr 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Abr 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Abr 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Abr 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
May 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
May 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
May 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
May 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
May 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
May 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jun 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jun 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,1
Jun 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Jun 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jun 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Jun 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jul 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jul 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jul 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jul 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jul 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jul 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Ago 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Ago 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Ago 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Ago 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,1
Ago 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Ago 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Sep 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Sep 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Sep 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Sep 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Sep 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Oct 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Oct 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Oct 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Oct 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Oct 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Oct 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Nov 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Nov 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Nov 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,6
Nov 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Nov 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Nov 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Dic 2020;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Dic 2020;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Dic 2020;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Dic 2020;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Dic 2020;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Dic 2020;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Ene 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,7
Ene 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,8
Ene 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,5
Ene 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Ene 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Ene 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Feb 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Feb 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,5
Feb 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Feb 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Feb 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Feb 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Mar 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Mar 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Mar 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Mar 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Mar 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Mar 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Abr 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Abr 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Abr 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Abr 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Abr 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Abr 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
May 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
May 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
May 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
May 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
May 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
May 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jun 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jun 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,1
Jun 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Jun 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Jun 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Jun 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jul 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jul 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jul 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jul 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jul 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Jul 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,1
Ago 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Ago 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Ago 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Ago 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,1
Ago 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Ago 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Sep 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Sep 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Sep 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,1
Sep 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,2
Sep 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Oct 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Oct 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Oct 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Oct 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,6
Oct 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Oct 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Nov 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Nov 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Nov 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Nov 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,5
Nov 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Nov 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Dic 2021;Benceno;Suburbana;Noroeste;Casa de Campo;0,5
Dic 2021;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Dic 2021;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Dic 2021;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,6
Dic 2021;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Dic 2021;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Ene 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Ene 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,9
Ene 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,5
Ene 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,9
Ene 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Ene 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Feb 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,5
Feb 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,6
Feb 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,4
Feb 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,7
Feb 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
Feb 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Mar 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Mar 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;1,2
Mar 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Mar 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Mar 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Mar 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Abr 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Abr 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;1,1
Abr 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Abr 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Abr 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,2
Abr 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
May 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
May 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
May 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
May 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
May 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
May 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jun 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jun 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jun 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Jun 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Jun 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Jun 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jul 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Jul 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jul 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Jul 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Jul 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Jul 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Ago 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Ago 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Ago 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Ago 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Ago 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Ago 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Sep 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Sep 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Sep 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Sep 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Sep 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Oct 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Oct 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Oct 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Oct 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Oct 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,2
Oct 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Nov 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Nov 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Nov 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Nov 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Nov 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,1
Nov 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
Dic 2022;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Dic 2022;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Dic 2022;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Dic 2022;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,6
Dic 2022;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,2
Dic 2022;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Ene 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Ene 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Ene 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Ene 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,7
Ene 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,7
Ene 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Feb 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Feb 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,4
Feb 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Feb 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,7
Feb 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Feb 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;
Mar 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,3
Mar 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Mar 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,1
Mar 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Mar 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Mar 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,4
Abr 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Abr 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Abr 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Abr 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Abr 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Abr 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,3
May 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
May 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,1
May 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
May 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
May 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,2
May 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jun 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jun 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,1
Jun 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jun 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jun 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jun 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Jul 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Jul 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Jul 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Jul 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Jul 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,4
Jul 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Ago 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,1
Ago 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Ago 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,2
Ago 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,2
Ago 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Ago 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,2
Sep 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Sep 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Sep 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,3
Sep 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,3
Sep 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Sep 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,5
Oct 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,2
Oct 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,2
Oct 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,5
Oct 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,1
Oct 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,3
Oct 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,6
Nov 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,4
Nov 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,3
Nov 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;0,7
Nov 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Nov 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,6
Nov 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;0,7
Dic 2023;Benceno;Suburbana;Noroeste;Casa de Campo;0,7
Dic 2023;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;1,1
Dic 2023;Benceno;Urbana de Fondo;Suroeste;Farolillo;1,2
Dic 2023;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,4
Dic 2023;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,8
Dic 2023;Benceno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;1,1
Ene 2024;Benceno;Suburbana;Noroeste;Casa de Campo;0,6
Ene 2024;Benceno;Urbana de Fondo;Noreste;Urbanización Embajada;0,9
Ene 2024;Benceno;Urbana de Fondo;Suroeste;Farolillo;1,0
Ene 2024;Benceno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;0,8
Ene 2024;Benceno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;0,5
