Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Ago 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Ago 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Sep 2015;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
Sep 2015;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
Sep 2015;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Sep 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Sep 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Sep 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Sep 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Sep 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Oct 2015;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Oct 2015;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Oct 2015;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Oct 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Oct 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Oct 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Oct 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Oct 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Nov 2015;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Nov 2015;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Nov 2015;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Nov 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;13
Nov 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;16
Nov 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Nov 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;14
Nov 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Dic 2015;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;21
Dic 2015;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Dic 2015;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Dic 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;21
Dic 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
Dic 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;24
Dic 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Dic 2015;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ene 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;10
Ene 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Ene 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Ene 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Ene 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Ene 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Ene 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;13
Ene 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Feb 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Feb 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Feb 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Feb 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Feb 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Feb 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Feb 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Feb 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Mar 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;7
Mar 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Mar 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Mar 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Mar 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Mar 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Mar 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Mar 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Abr 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;5
Abr 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;6
Abr 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Abr 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;6
Abr 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Abr 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Abr 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Abr 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
May 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;6
May 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
May 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
May 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
May 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
May 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
May 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
May 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Jun 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Jun 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Jun 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Jun 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Jun 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Jun 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Jun 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Jun 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Jul 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;10
Jul 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Jul 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Jul 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;11
Jul 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Jul 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Jul 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Jul 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ago 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
Ago 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Ago 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Ago 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;11
Ago 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Ago 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Ago 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Ago 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Sep 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;10
Sep 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Sep 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Sep 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;14
Sep 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Sep 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Sep 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Sep 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Oct 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Oct 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Oct 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Oct 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;11
Oct 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Oct 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Oct 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Oct 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Nov 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;10
Nov 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;12
Nov 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Nov 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Nov 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Nov 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Nov 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Nov 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Dic 2016;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;15
Dic 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;18
Dic 2016;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Dic 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;12
Dic 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Dic 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Dic 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;14
Dic 2016;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ene 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;14
Ene 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Ene 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Ene 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;11
Ene 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Ene 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;14
Ene 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;12
Ene 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Feb 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Feb 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Feb 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Feb 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;11
Feb 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Feb 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Feb 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;11
Feb 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Mar 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Mar 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
Mar 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Mar 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;9
Mar 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Mar 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Mar 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Mar 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Abr 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Abr 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Abr 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Abr 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
Abr 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Abr 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Abr 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Abr 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
May 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
May 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
May 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
May 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
May 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
May 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
May 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
May 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Jun 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Jun 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Jun 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Jun 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Jun 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Jun 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Jun 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;9
Jun 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Jul 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;10
Jul 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Jul 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Jul 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Jul 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Jul 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Jul 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Jul 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ago 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Ago 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Ago 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Ago 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Ago 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Ago 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Ago 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Ago 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Sep 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Sep 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Sep 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Sep 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
Sep 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;8
Sep 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Sep 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Sep 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Oct 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;10
Oct 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Oct 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Oct 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Oct 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Oct 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Oct 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Oct 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Nov 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;11
Nov 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Nov 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Nov 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Nov 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Nov 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Nov 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Nov 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Dic 2017;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;12
Dic 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Dic 2017;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Dic 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;10
Dic 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Dic 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Dic 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Dic 2017;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ene 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;9
Ene 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
Ene 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Ene 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Ene 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Ene 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Ene 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Ene 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;15
Feb 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;8
Feb 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Feb 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Feb 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Feb 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Feb 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Feb 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;7
Feb 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;12
Mar 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;3
Mar 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;5
Mar 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Mar 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;4
Mar 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Mar 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Mar 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;5
Mar 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;6
Abr 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;
Abr 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
Abr 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Abr 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
Abr 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Abr 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Abr 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
Abr 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
May 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;
May 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;8
May 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
May 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;7
May 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
May 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
May 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;8
May 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Jun 2018;Partículas en suspensión < 2,5µm;Suburbana;Noroeste;Casa de Campo;
Jun 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;9
Jun 2018;Partículas en suspensión < 2,5µm;Urbana de Fondo;Noreste;Sanchinarro;
Jun 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Castellana;8
Jun 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Jun 2018;Partículas en suspensión < 2,5µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
