Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Oct 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Oct 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;13
Oct 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;24
Oct 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Nov 2017;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;20
Nov 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;24
Nov 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;19
Nov 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Nov 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;25
Nov 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;28
Nov 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;22
Nov 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Nov 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;18
Nov 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Nov 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;14
Nov 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;26
Nov 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Dic 2017;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;16
Dic 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;18
Dic 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
Dic 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;14
Dic 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;22
Dic 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;21
Dic 2017;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;12
Dic 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;12
Dic 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;14
Dic 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;14
Dic 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;13
Dic 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;23
Dic 2017;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;
Ene 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;12
Ene 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Ene 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;12
Ene 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Ene 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;18
Ene 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;18
Ene 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;15
Ene 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;11
Ene 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Ene 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Ene 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Ene 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Ene 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;23
Feb 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;11
Feb 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;13
Feb 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;9
Feb 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;11
Feb 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;16
Feb 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;17
Feb 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;15
Feb 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;10
Feb 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Feb 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Feb 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Feb 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;16
Feb 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Mar 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;7
Mar 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Mar 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;9
Mar 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
Mar 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;10
Mar 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;10
Mar 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;8
Mar 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;6
Mar 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Mar 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Mar 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;6
Mar 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;9
Mar 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;10
Abr 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;20
Abr 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;14
Abr 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;22
Abr 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;23
Abr 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;21
Abr 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;24
Abr 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Abr 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;12
Abr 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;12
Abr 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Abr 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
Abr 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Abr 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;21
May 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
May 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;11
May 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
May 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;18
May 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;15
May 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
May 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;13
May 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;9
May 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
May 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
May 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;10
May 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;15
May 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;16
Jun 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;22
Jun 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Jun 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;24
Jun 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;26
Jun 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;22
Jun 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;25
Jun 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;19
Jun 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;11
Jun 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;20
Jun 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;23
Jun 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;19
Jun 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;19
Jun 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;22
Jul 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;24
Jul 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Jul 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;25
Jul 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;30
Jul 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;24
Jul 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;26
Jul 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;26
Jul 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;18
Jul 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;22
Jul 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;30
Jul 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;21
Jul 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;23
Jul 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;25
Ago 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;35
Ago 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;24
Ago 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;36
Ago 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;37
Ago 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;33
Ago 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;36
Ago 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;30
Ago 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;30
Ago 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;30
Ago 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;42
Ago 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;28
Ago 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;32
Ago 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;36
Sep 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;23
Sep 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;22
Sep 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;22
Sep 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;20
Sep 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;27
Sep 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;24
Sep 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;21
Sep 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;25
Sep 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;27
Sep 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;33
Sep 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;24
Sep 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;28
Sep 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;31
Oct 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;11
Oct 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;17
Oct 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;17
Oct 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;14
Oct 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;18
Oct 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;15
Oct 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;12
Oct 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;19
Oct 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;22
Oct 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;20
Oct 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;20
Oct 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Oct 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;24
Nov 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;9
Nov 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;16
Nov 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Nov 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Nov 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;18
Nov 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;9
Nov 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;
Nov 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Nov 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;18
Nov 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Nov 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Nov 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;17
Nov 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Dic 2018;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
Dic 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Dic 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;15
Dic 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
Dic 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;28
Dic 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;15
Dic 2018;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;18
Dic 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;22
Dic 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;29
Dic 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;27
Dic 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;24
Dic 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;26
Dic 2018;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;31
Ene 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;15
Ene 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;22
Ene 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
Ene 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
Ene 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;24
Ene 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Ene 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;16
Ene 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;19
Ene 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;24
Ene 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;25
Ene 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;22
Ene 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;23
Ene 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;29
Feb 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;19
Feb 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
Feb 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;17
Feb 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;16
Feb 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;25
Feb 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;20
Feb 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;28
Feb 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;24
Feb 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;28
Feb 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;30
Feb 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;27
Feb 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;31
Feb 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;31
Mar 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;13
Mar 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;15
Mar 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;13
Mar 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;12
Mar 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;17
Mar 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;16
Mar 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;18
Mar 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Mar 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;19
Mar 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;26
Mar 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;17
Mar 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;21
Mar 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Abr 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;8
Abr 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;7
Abr 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;11
Abr 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;10
Abr 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;15
Abr 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;14
Abr 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;12
Abr 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;11
Abr 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
Abr 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Abr 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;14
Abr 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;18
Abr 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;13
May 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;8
May 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;10
May 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;11
May 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;13
May 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;13
May 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;14
May 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;12
May 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;13
May 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;13
May 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
May 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;13
May 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;12
May 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;14
Jun 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;14
Jun 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;20
Jun 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;25
Jun 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;26
Jun 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;27
Jun 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;23
Jun 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;17
Jun 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;23
Jun 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;22
Jun 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;25
Jun 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;23
Jun 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;22
Jun 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Jul 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;20
Jul 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;26
Jul 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;28
Jul 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;30
Jul 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;33
Jul 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;29
Jul 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;19
Jul 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;32
Jul 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;28
Jul 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;30
Jul 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;27
Jul 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Sureste;Moratalaz;28
Jul 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Suroeste;Plaza Elíptica;24
Ago 2019;Partículas en suspensión < 10µm;Suburbana;Noroeste;Casa de Campo;9
Ago 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Interior M-30;Méndez Álvaro;22
Ago 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Sanchinarro;20
Ago 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Tres Olivos;19
Ago 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Noreste;Urbanización Embajada;23
Ago 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Sureste;Vallecas;21
Ago 2019;Partículas en suspensión < 10µm;Urbana de Fondo;Suroeste;Farolillo;13
Ago 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Castellana;16
Ago 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Cuatro Caminos;17
Ago 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Ago 2019;Partículas en suspensión < 10µm;Urbana de Tráfico;Interior M-30;Plaza de Castilla;16
