Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
May 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
May 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
May 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
May 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Jun 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Jun 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Jun 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Jun 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Jun 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Jun 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Jun 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Jun 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Jun 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Jun 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Jul 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Jul 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Jul 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;7
Jul 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Jul 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Jul 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;3
Jul 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Jul 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Jul 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Jul 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Ago 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Ago 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Ago 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;10
Ago 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Ago 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Ago 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Ago 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Ago 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Ago 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Ago 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Sep 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Sep 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Sep 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;11
Sep 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Sep 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Sep 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Sep 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Sep 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Sep 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Sep 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Oct 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Oct 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Oct 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;11
Oct 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Oct 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Oct 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Oct 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Oct 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Oct 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Oct 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Nov 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Nov 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Nov 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;11
Nov 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;7
Nov 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;5
Nov 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;10
Nov 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Nov 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Nov 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;10
Nov 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;12
Dic 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Dic 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;10
Dic 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;13
Dic 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Dic 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
Dic 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;12
Dic 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;11
Dic 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;19
Dic 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;13
Dic 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;16
Ene 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Ene 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Ene 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;16
Ene 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Ene 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Ene 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Ene 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Ene 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Ene 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Ene 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;10
Feb 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Feb 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Feb 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;16
Feb 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Feb 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Feb 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Feb 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Feb 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;18
Feb 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;9
Feb 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Mar 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Mar 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Mar 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;16
Mar 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;7
Mar 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Mar 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Mar 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Mar 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Mar 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;9
Mar 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Abr 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Abr 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;12
Abr 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Abr 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Abr 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Abr 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;17
Abr 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Abr 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Abr 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Abr 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
May 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
May 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;13
May 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;4
May 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
May 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
May 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;15
May 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
May 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
May 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
May 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Jun 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Jun 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;16
Jun 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Jun 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Jun 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Jun 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;14
Jun 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Jun 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Jun 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Jun 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
Jul 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Jul 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;13
Jul 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;4
Jul 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Jul 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Jul 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Jul 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Jul 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Jul 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Jul 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
Ago 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Ago 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;12
Ago 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;3
Ago 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Ago 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;9
Ago 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Ago 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Ago 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Ago 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Ago 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Sep 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Sep 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;14
Sep 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Sep 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Sep 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
Sep 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;9
Sep 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Sep 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Sep 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Sep 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Oct 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Oct 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Oct 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;7
Oct 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Oct 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
Oct 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;12
Oct 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Oct 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Oct 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Oct 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Nov 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Nov 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;9
Nov 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;10
Nov 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;8
Nov 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
Nov 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;12
Nov 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Nov 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Nov 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Nov 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;12
Dic 2016;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Dic 2016;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Dic 2016;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;16
Dic 2016;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;11
Dic 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;9
Dic 2016;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;15
Dic 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Dic 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Dic 2016;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Dic 2016;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;16
Ene 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Ene 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;9
Ene 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;15
Ene 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;13
Ene 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Ene 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;13
Ene 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Ene 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Ene 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Ene 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;16
Feb 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Feb 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Feb 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;16
Feb 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;11
Feb 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Feb 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;13
Feb 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Feb 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Feb 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Feb 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;16
Mar 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Mar 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;3
Mar 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;15
Mar 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;11
Mar 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;9
Mar 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;13
Mar 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Mar 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Mar 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Mar 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;12
Abr 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Abr 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;3
Abr 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;3
Abr 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;10
Abr 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Abr 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Abr 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Abr 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Abr 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Abr 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;10
May 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
May 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
May 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;4
May 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
May 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
May 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;2
May 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
May 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
May 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
May 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;9
Jun 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Jun 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Jun 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Jun 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Jun 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;1
Jun 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;2
Jun 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Jun 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Jun 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Jun 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;9
Jul 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Jul 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;11
Jul 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Jul 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Jul 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Jul 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;1
Jul 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Jul 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;10
Jul 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Jul 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Ago 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Ago 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;15
Ago 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;7
Ago 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Ago 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Ago 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;2
Ago 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Ago 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Ago 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Ago 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Sep 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Sep 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;15
Sep 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Sep 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;10
Sep 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Sep 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;3
Sep 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Sep 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Sep 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Sep 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Oct 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Oct 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Oct 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Oct 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Oct 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
Oct 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Oct 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Oct 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Oct 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Oct 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;4
Nov 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Nov 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;9
Nov 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;13
Nov 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Nov 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Nov 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Nov 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Nov 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Nov 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Nov 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;15
Dic 2017;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Dic 2017;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Dic 2017;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Dic 2017;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Dic 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;9
Dic 2017;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Dic 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;7
Dic 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Dic 2017;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Dic 2017;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;16
Ene 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Ene 2018;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Ene 2018;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;7
Ene 2018;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Ene 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Ene 2018;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Ene 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Ene 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Ene 2018;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Ene 2018;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;16
Feb 2018;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
