Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
May 2014;Ozono;Urbana de Fondo;Noreste;Tres Olivos;82
May 2014;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;76
May 2014;Ozono;Urbana de Fondo;Suroeste;Farolillo;82
May 2014;Ozono;Urbana de Fondo;Suroeste;Villaverde;63
May 2014;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;72
May 2014;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;61
May 2014;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;63
Jun 2014;Ozono;Suburbana;Noreste;Juan Carlos I;76
Jun 2014;Ozono;Suburbana;Noroeste;Casa de Campo;87
Jun 2014;Ozono;Suburbana;Noroeste;El Pardo;82
Jun 2014;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;80
Jun 2014;Ozono;Urbana de Fondo;Interior M-30;Retiro;72
Jun 2014;Ozono;Urbana de Fondo;Noreste;Arturo Soria;83
Jun 2014;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;82
Jun 2014;Ozono;Urbana de Fondo;Noreste;Tres Olivos;85
Jun 2014;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;80
Jun 2014;Ozono;Urbana de Fondo;Suroeste;Farolillo;79
Jun 2014;Ozono;Urbana de Fondo;Suroeste;Villaverde;63
Jun 2014;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;74
Jun 2014;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;61
Jun 2014;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;60
Jul 2014;Ozono;Suburbana;Noreste;Juan Carlos I;76
Jul 2014;Ozono;Suburbana;Noroeste;Casa de Campo;89
Jul 2014;Ozono;Suburbana;Noroeste;El Pardo;85
Jul 2014;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;77
Jul 2014;Ozono;Urbana de Fondo;Interior M-30;Retiro;74
Jul 2014;Ozono;Urbana de Fondo;Noreste;Arturo Soria;79
Jul 2014;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;85
Jul 2014;Ozono;Urbana de Fondo;Noreste;Tres Olivos;87
Jul 2014;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;79
Jul 2014;Ozono;Urbana de Fondo;Suroeste;Farolillo;76
Jul 2014;Ozono;Urbana de Fondo;Suroeste;Villaverde;65
Jul 2014;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;74
Jul 2014;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;63
Jul 2014;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;59
Ago 2014;Ozono;Suburbana;Noreste;Juan Carlos I;70
Ago 2014;Ozono;Suburbana;Noroeste;Casa de Campo;84
Ago 2014;Ozono;Suburbana;Noroeste;El Pardo;78
Ago 2014;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;76
Ago 2014;Ozono;Urbana de Fondo;Interior M-30;Retiro;67
Ago 2014;Ozono;Urbana de Fondo;Noreste;Arturo Soria;74
Ago 2014;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;79
Ago 2014;Ozono;Urbana de Fondo;Noreste;Tres Olivos;80
Ago 2014;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;74
Ago 2014;Ozono;Urbana de Fondo;Suroeste;Farolillo;74
Ago 2014;Ozono;Urbana de Fondo;Suroeste;Villaverde;59
Ago 2014;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;71
Ago 2014;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;61
Ago 2014;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;58
Sep 2014;Ozono;Suburbana;Noreste;Juan Carlos I;53
Sep 2014;Ozono;Suburbana;Noroeste;Casa de Campo;63
Sep 2014;Ozono;Suburbana;Noroeste;El Pardo;59
Sep 2014;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;60
Sep 2014;Ozono;Urbana de Fondo;Interior M-30;Retiro;49
Sep 2014;Ozono;Urbana de Fondo;Noreste;Arturo Soria;52
Sep 2014;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;61
Sep 2014;Ozono;Urbana de Fondo;Noreste;Tres Olivos;60
Sep 2014;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;57
Sep 2014;Ozono;Urbana de Fondo;Suroeste;Farolillo;52
Sep 2014;Ozono;Urbana de Fondo;Suroeste;Villaverde;41
Sep 2014;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;51
Sep 2014;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;41
Sep 2014;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;37
Oct 2014;Ozono;Suburbana;Noreste;Juan Carlos I;43
Oct 2014;Ozono;Suburbana;Noroeste;Casa de Campo;40
Oct 2014;Ozono;Suburbana;Noroeste;El Pardo;39
Oct 2014;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;38
Oct 2014;Ozono;Urbana de Fondo;Interior M-30;Retiro;30
Oct 2014;Ozono;Urbana de Fondo;Noreste;Arturo Soria;35
Oct 2014;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;41
Oct 2014;Ozono;Urbana de Fondo;Noreste;Tres Olivos;42
Oct 2014;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;39
Oct 2014;Ozono;Urbana de Fondo;Suroeste;Farolillo;31
Oct 2014;Ozono;Urbana de Fondo;Suroeste;Villaverde;33
Oct 2014;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;32
Oct 2014;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;26
Oct 2014;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;21
Nov 2014;Ozono;Suburbana;Noreste;Juan Carlos I;45
Nov 2014;Ozono;Suburbana;Noroeste;Casa de Campo;38
Nov 2014;Ozono;Suburbana;Noroeste;El Pardo;39
Nov 2014;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;29
Nov 2014;Ozono;Urbana de Fondo;Interior M-30;Retiro;30
Nov 2014;Ozono;Urbana de Fondo;Noreste;Arturo Soria;31
Nov 2014;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;36
Nov 2014;Ozono;Urbana de Fondo;Noreste;Tres Olivos;37
Nov 2014;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;37
Nov 2014;Ozono;Urbana de Fondo;Suroeste;Farolillo;31
Nov 2014;Ozono;Urbana de Fondo;Suroeste;Villaverde;33
Nov 2014;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;32
Nov 2014;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;24
Nov 2014;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;25
Dic 2014;Ozono;Suburbana;Noreste;Juan Carlos I;39
Dic 2014;Ozono;Suburbana;Noroeste;Casa de Campo;22
Dic 2014;Ozono;Suburbana;Noroeste;El Pardo;23
Dic 2014;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;14
Dic 2014;Ozono;Urbana de Fondo;Interior M-30;Retiro;18
Dic 2014;Ozono;Urbana de Fondo;Noreste;Arturo Soria;24
Dic 2014;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;25
Dic 2014;Ozono;Urbana de Fondo;Noreste;Tres Olivos;28
Dic 2014;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;26
Dic 2014;Ozono;Urbana de Fondo;Suroeste;Farolillo;17
Dic 2014;Ozono;Urbana de Fondo;Suroeste;Villaverde;14
Dic 2014;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;21
Dic 2014;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;16
Dic 2014;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Ene 2015;Ozono;Suburbana;Noreste;Juan Carlos I;39
Ene 2015;Ozono;Suburbana;Noroeste;Casa de Campo;25
Ene 2015;Ozono;Suburbana;Noroeste;El Pardo;27
Ene 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;15
Ene 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;19
Ene 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;22
Ene 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;22
Ene 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;31
Ene 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;26
Ene 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;18
Ene 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;16
Ene 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;21
Ene 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Ene 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Feb 2015;Ozono;Suburbana;Noreste;Juan Carlos I;65
Feb 2015;Ozono;Suburbana;Noroeste;Casa de Campo;53
Feb 2015;Ozono;Suburbana;Noroeste;El Pardo;56
Feb 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;37
Feb 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;47
Feb 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;43
Feb 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;43
Feb 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;56
Feb 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;50
Feb 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;45
Feb 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;43
Feb 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;49
Feb 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;37
Feb 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;44
Mar 2015;Ozono;Suburbana;Noreste;Juan Carlos I;60
Mar 2015;Ozono;Suburbana;Noroeste;Casa de Campo;48
Mar 2015;Ozono;Suburbana;Noroeste;El Pardo;58
Mar 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;34
Mar 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;45
Mar 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;42
Mar 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;40
Mar 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;52
Mar 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;50
Mar 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;42
Mar 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;40
Mar 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;49
Mar 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;37
Mar 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;39
Abr 2015;Ozono;Suburbana;Noreste;Juan Carlos I;79
Abr 2015;Ozono;Suburbana;Noroeste;Casa de Campo;67
Abr 2015;Ozono;Suburbana;Noroeste;El Pardo;72
Abr 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;56
Abr 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;65
Abr 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;61
Abr 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;58
Abr 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;71
Abr 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;69
Abr 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;63
Abr 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;61
Abr 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;68
Abr 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;55
Abr 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;57
May 2015;Ozono;Suburbana;Noreste;Juan Carlos I;83
May 2015;Ozono;Suburbana;Noroeste;Casa de Campo;74
May 2015;Ozono;Suburbana;Noroeste;El Pardo;80
May 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;64
May 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;70
May 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;67
May 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;66
May 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;79
May 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;76
May 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;67
May 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;67
May 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;74
May 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;59
May 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;60
Jun 2015;Ozono;Suburbana;Noreste;Juan Carlos I;82
Jun 2015;Ozono;Suburbana;Noroeste;Casa de Campo;90
Jun 2015;Ozono;Suburbana;Noroeste;El Pardo;87
Jun 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;82
Jun 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;80
Jun 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;82
Jun 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;83
Jun 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;89
Jun 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;90
Jun 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;81
Jun 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;80
Jun 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;86
Jun 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;70
Jun 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;69
Jul 2015;Ozono;Suburbana;Noreste;Juan Carlos I;80
Jul 2015;Ozono;Suburbana;Noroeste;Casa de Campo;84
Jul 2015;Ozono;Suburbana;Noroeste;El Pardo;88
Jul 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;78
Jul 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;73
Jul 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;78
Jul 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;79
Jul 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;83
Jul 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;84
Jul 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;76
Jul 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;74
Jul 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;80
Jul 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;63
Jul 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;66
Ago 2015;Ozono;Suburbana;Noreste;Juan Carlos I;67
Ago 2015;Ozono;Suburbana;Noroeste;Casa de Campo;76
Ago 2015;Ozono;Suburbana;Noroeste;El Pardo;80
Ago 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;74
Ago 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;65
Ago 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;71
Ago 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;67
Ago 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;73
Ago 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;76
Ago 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;64
Ago 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;64
Ago 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;72
Ago 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;59
Ago 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;61
Sep 2015;Ozono;Suburbana;Noreste;Juan Carlos I;55
Sep 2015;Ozono;Suburbana;Noroeste;Casa de Campo;65
Sep 2015;Ozono;Suburbana;Noroeste;El Pardo;66
Sep 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;61
Sep 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;56
Sep 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;47
Sep 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;54
Sep 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;65
Sep 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;64
Sep 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;53
Sep 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;52
Sep 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;60
Sep 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;44
Sep 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;51
Oct 2015;Ozono;Suburbana;Noreste;Juan Carlos I;38
Oct 2015;Ozono;Suburbana;Noroeste;Casa de Campo;42
Oct 2015;Ozono;Suburbana;Noroeste;El Pardo;35
Oct 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;32
Oct 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;31
Oct 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;23
Oct 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;33
Oct 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;39
Oct 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;41
Oct 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;28
Oct 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;29
Oct 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;35
Oct 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;15
Oct 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;31
Nov 2015;Ozono;Suburbana;Noreste;Juan Carlos I;34
Nov 2015;Ozono;Suburbana;Noroeste;Casa de Campo;34
Nov 2015;Ozono;Suburbana;Noroeste;El Pardo;29
Nov 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;20
Nov 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;21
Nov 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;21
Nov 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;19
Nov 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;37
Nov 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;26
Nov 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;17
Nov 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;17
Nov 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;24
Nov 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;17
Nov 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;20
Dic 2015;Ozono;Suburbana;Noreste;Juan Carlos I;25
Dic 2015;Ozono;Suburbana;Noroeste;Casa de Campo;14
Dic 2015;Ozono;Suburbana;Noroeste;El Pardo;13
Dic 2015;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;13
Dic 2015;Ozono;Urbana de Fondo;Interior M-30;Retiro;12
Dic 2015;Ozono;Urbana de Fondo;Noreste;Arturo Soria;9
Dic 2015;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;10
Dic 2015;Ozono;Urbana de Fondo;Noreste;Tres Olivos;33
Dic 2015;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;16
Dic 2015;Ozono;Urbana de Fondo;Suroeste;Farolillo;9
Dic 2015;Ozono;Urbana de Fondo;Suroeste;Villaverde;8
Dic 2015;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;15
Dic 2015;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Dic 2015;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;17
Ene 2016;Ozono;Suburbana;Noreste;Juan Carlos I;37
Ene 2016;Ozono;Suburbana;Noroeste;Casa de Campo;38
Ene 2016;Ozono;Suburbana;Noroeste;El Pardo;33
Ene 2016;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;24
Ene 2016;Ozono;Urbana de Fondo;Interior M-30;Retiro;28
Ene 2016;Ozono;Urbana de Fondo;Noreste;Arturo Soria;24
Ene 2016;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;26
Ene 2016;Ozono;Urbana de Fondo;Noreste;Tres Olivos;49
Ene 2016;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;30
Ene 2016;Ozono;Urbana de Fondo;Suroeste;Farolillo;28
Ene 2016;Ozono;Urbana de Fondo;Suroeste;Villaverde;24
Ene 2016;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;32
Ene 2016;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;22
Ene 2016;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;35
Feb 2016;Ozono;Suburbana;Noreste;Juan Carlos I;45
Feb 2016;Ozono;Suburbana;Noroeste;Casa de Campo;48
Feb 2016;Ozono;Suburbana;Noroeste;El Pardo;50
Feb 2016;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;23
Feb 2016;Ozono;Urbana de Fondo;Interior M-30;Retiro;41
Feb 2016;Ozono;Urbana de Fondo;Noreste;Arturo Soria;40
Feb 2016;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;42
Feb 2016;Ozono;Urbana de Fondo;Noreste;Tres Olivos;59
Feb 2016;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;45
Feb 2016;Ozono;Urbana de Fondo;Suroeste;Farolillo;42
Feb 2016;Ozono;Urbana de Fondo;Suroeste;Villaverde;39
Feb 2016;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;48
Feb 2016;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;32
Feb 2016;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;47
Mar 2016;Ozono;Suburbana;Noreste;Juan Carlos I;51
Mar 2016;Ozono;Suburbana;Noroeste;Casa de Campo;62
Mar 2016;Ozono;Suburbana;Noroeste;El Pardo;59
Mar 2016;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;32
Mar 2016;Ozono;Urbana de Fondo;Interior M-30;Retiro;50
Mar 2016;Ozono;Urbana de Fondo;Noreste;Arturo Soria;50
Mar 2016;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;50
Mar 2016;Ozono;Urbana de Fondo;Noreste;Tres Olivos;71
Mar 2016;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;58
Mar 2016;Ozono;Urbana de Fondo;Suroeste;Farolillo;51
Mar 2016;Ozono;Urbana de Fondo;Suroeste;Villaverde;47
Mar 2016;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;58
Mar 2016;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;44
Mar 2016;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;55
Abr 2016;Ozono;Suburbana;Noreste;Juan Carlos I;54
Abr 2016;Ozono;Suburbana;Noroeste;Casa de Campo;62
Abr 2016;Ozono;Suburbana;Noroeste;El Pardo;57
Abr 2016;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;41
Abr 2016;Ozono;Urbana de Fondo;Interior M-30;Retiro;52
Abr 2016;Ozono;Urbana de Fondo;Noreste;Arturo Soria;53
Abr 2016;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;52
Abr 2016;Ozono;Urbana de Fondo;Noreste;Tres Olivos;73
Abr 2016;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;49
Abr 2016;Ozono;Urbana de Fondo;Suroeste;Farolillo;54
Abr 2016;Ozono;Urbana de Fondo;Suroeste;Villaverde;51
Abr 2016;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;59
Abr 2016;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;47
Abr 2016;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;53
May 2016;Ozono;Suburbana;Noreste;Juan Carlos I;72
May 2016;Ozono;Suburbana;Noroeste;Casa de Campo;68
May 2016;Ozono;Suburbana;Noroeste;El Pardo;68
May 2016;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;45
May 2016;Ozono;Urbana de Fondo;Interior M-30;Retiro;60
May 2016;Ozono;Urbana de Fondo;Noreste;Arturo Soria;61
May 2016;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;59
May 2016;Ozono;Urbana de Fondo;Noreste;Tres Olivos;72
May 2016;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;56
May 2016;Ozono;Urbana de Fondo;Suroeste;Farolillo;64
May 2016;Ozono;Urbana de Fondo;Suroeste;Villaverde;57
May 2016;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;67
May 2016;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;53
May 2016;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;53
Jun 2016;Ozono;Suburbana;Noreste;Juan Carlos I;81
Jun 2016;Ozono;Suburbana;Noroeste;Casa de Campo;75
Jun 2016;Ozono;Suburbana;Noroeste;El Pardo;78
Jun 2016;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;40
Jun 2016;Ozono;Urbana de Fondo;Interior M-30;Retiro;65
Jun 2016;Ozono;Urbana de Fondo;Noreste;Arturo Soria;65
Jun 2016;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;65
Jun 2016;Ozono;Urbana de Fondo;Noreste;Tres Olivos;79
Jun 2016;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;73
Jun 2016;Ozono;Urbana de Fondo;Suroeste;Farolillo;76
Jun 2016;Ozono;Urbana de Fondo;Suroeste;Villaverde;62
Jun 2016;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;69
Jun 2016;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;55
Jun 2016;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;52
Jul 2016;Ozono;Suburbana;Noreste;Juan Carlos I;90
Jul 2016;Ozono;Suburbana;Noroeste;Casa de Campo;88
Jul 2016;Ozono;Suburbana;Noroeste;El Pardo;92
Jul 2016;Ozono;Urbana de Fondo;Interior M-30;Plaza del Carmen;62
Jul 2016;Ozono;Urbana de Fondo;Interior M-30;Retiro;75
Jul 2016;Ozono;Urbana de Fondo;Noreste;Arturo Soria;71
Jul 2016;Ozono;Urbana de Fondo;Noreste;Barajas Pueblo;76
Jul 2016;Ozono;Urbana de Fondo;Noreste;Tres Olivos;92
Jul 2016;Ozono;Urbana de Fondo;Sureste;Ensanche de Vallecas;84
Jul 2016;Ozono;Urbana de Fondo;Suroeste;Farolillo;83
Jul 2016;Ozono;Urbana de Fondo;Suroeste;Villaverde;76
Jul 2016;Ozono;Urbana de Tráfico;Interior M-30;Barrio del Pilar;79
Jul 2016;Ozono;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;68
Jul 2016;Ozono;Urbana de Tráfico;Suroeste;Plaza Elíptica;65
