_id;Mes;Magnitud;Tipo_Estacion;Estacion;Zona;Concentraciones_medias_mensuales;Muertes_hombre;Muertes_mujer;Muertes_totales;Total_Concentraciones_medias_mensuales;Indice_Calidad_Aire_CAQI;Indice_Calidad_Aire_Europeo;Umbrales_oms
6742081cd13b2ab27285521f;2010-01-01;Dióxido de azufre;Suburbana;Casa de Campo;Oeste;8;11;12;23;8;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855220;2010-01-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;14;181;173;354;14.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855222;2010-01-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;9;16;12;28;13.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855223;2010-01-01;Dióxido de azufre;Urbana de Fondo;Farolillo;Sur;10;36;32;68;9;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285522a;2010-02-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;14;158;154;312;15;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285522c;2010-02-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;9;14;11;25;13;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285523e;2010-04-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;10;157;157;314;10.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855240;2010-04-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;11;13;11;24;12.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855247;2010-05-01;Dióxido de azufre;Suburbana;Casa de Campo;Oeste;11;9;10;19;11;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855248;2010-05-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;9;161;150;311;9.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855249;2010-05-01;Dióxido de azufre;Urbana de Fondo;Sanchinarro;Norte;10;7;6;13;10;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285524b;2010-05-01;Dióxido de azufre;Urbana de Fondo;Farolillo;Sur;9;32;28;60;8.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855252;2010-06-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;8;146;139;285;7.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855253;2010-06-01;Dióxido de azufre;Urbana de Fondo;Sanchinarro;Norte;7;6;5;11;7;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855254;2010-06-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;7;13;10;23;6;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285525c;2010-07-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;8;166;157;323;7.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285525e;2010-07-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;6;14;11;25;5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855273;2010-09-01;Dióxido de azufre;Urbana de Fondo;Farolillo;Sur;6;27;26;53;3;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285527d;2010-10-01;Dióxido de azufre;Urbana de Fondo;Farolillo;Sur;8;31;28;59;4;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285528e;2010-12-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;13;175;167;342;12.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285528f;2010-12-01;Dióxido de azufre;Urbana de Fondo;Sanchinarro;Norte;12;8;7;15;12;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728552b6;2011-04-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;9;163;153;316;5.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728552c2;2011-05-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;6;16;11;27;6.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728552d4;2011-07-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;7;156;150;306;5.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728552f1;2011-10-01;Dióxido de azufre;Suburbana;Casa de Campo;Oeste;2;12;10;22;2;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728552f2;2011-10-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;5;177;162;339;4.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728552f4;2011-10-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;2;18;12;30;3.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855306;2011-12-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;7;197;181;378;9.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285531c;2012-02-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;6;17;16;33;11.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285532e;2012-04-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;3;168;180;348;2.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855331;2012-04-01;Dióxido de azufre;Urbana de Fondo;Farolillo;Sur;2;41;31;72;2.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855358;2012-08-01;Dióxido de azufre;Urbana de Fondo;Vallecas;Este;2;14;13;27;1.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855369;2012-10-01;Dióxido de azufre;Suburbana;Casa de Campo;Oeste;1;11;12;23;1;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285536a;2012-10-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;3;153;167;320;3.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855381;2012-12-01;Dióxido de azufre;Urbana de Fondo;Farolillo;Sur;4;43;35;78;4.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855388;2013-01-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;7;187;175;362;6.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855392;2013-02-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;6;162;13;175;6.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728553b0;2013-05-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;3;162;152;314;3.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728553f6;2013-12-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;12;195;185;380;10.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285540a;2014-02-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;7;169;178;347;5.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855446;2014-08-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;5;149;156;305;4.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855482;2015-02-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;6;207;239;446;7.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728554e6;2015-12-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;10;180;200;380;13.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728554f0;2016-01-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;8;176;205;381;10.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728554f1;2016-01-01;Dióxido de azufre;Urbana de Fondo;Sanchinarro;Norte;16;9;10;19;16;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855540;2016-09-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;14;139;167;306;8.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855568;2017-01-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;9;225;269;494;8.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855658;2019-01-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;16;204;237;441;14.25;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855659;2019-01-01;Dióxido de azufre;Urbana de Fondo;Sanchinarro;Norte;14;11;12;23;14;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855662;2019-02-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;15;178;205;383;13.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728556c6;2019-12-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;11;167;197;364;9.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855747;2021-01-01;Dióxido de azufre;Suburbana;Casa de Campo;Oeste;0;14;15;29;0;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728557ac;2021-11-01;Dióxido de azufre;Urbana de Fondo;Plaza del Carmen;Interior M30;4;118;134;252;1.75;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728557bf;2010-01-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;35;8;7;15;47.16666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557c0;2010-01-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;36;11;12;23;30.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728557c2;2010-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;52;181;173;354;39;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728557ca;2010-01-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;47;16;12;28;52.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557cc;2010-01-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;48;36;32;68;54.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557d7;2010-02-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;30;7;6;13;42.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557d8;2010-02-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;34;9;10;19;28;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728557da;2010-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;50;158;154;312;43.2;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557e2;2010-02-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;45;14;11;25;49.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557e4;2010-02-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;48;32;29;61;52.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557ef;2010-03-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;26;7;6;13;37.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728557f0;2010-03-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;28;9;10;19;23.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab2728557f2;2010-03-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;47;156;149;305;40;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557fa;2010-03-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;41;13;10;23;44;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728557fc;2010-03-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;44;31;28;59;50;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855807;2010-04-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;23;7;6;13;33.83333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855808;2010-04-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;26;9;11;20;22;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285580a;2010-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;41;157;157;314;37.8;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855812;2010-04-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;34;13;11;24;36.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855814;2010-04-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;38;32;29;61;44.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855822;2010-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;31;161;150;311;30.1;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285582a;2010-05-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;26;14;10;24;24.33333333;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285582c;2010-05-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;30;32;28;60;34.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855838;2010-06-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;19;9;9;18;17.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285583a;2010-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;32;146;139;285;40.9;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855842;2010-06-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;28;13;10;23;33;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855844;2010-06-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;30;29;26;55;38;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285584f;2010-07-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;24;7;6;13;36.16666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855852;2010-07-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;39;166;157;323;47.3;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285585a;2010-07-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;36;14;11;25;38.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285585c;2010-07-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;36;33;29;62;48;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855867;2010-08-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;22;6;6;12;29.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855868;2010-08-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;21;9;10;19;20;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285586a;2010-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;39;146;146;292;41;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855872;2010-08-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;32;13;10;23;34;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855874;2010-08-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;30;29;27;56;40.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855880;2010-09-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;31;8;9;17;27.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855882;2010-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;53;134;137;271;54.8;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285588a;2010-09-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;43;12;10;22;46.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285588c;2010-09-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;42;27;26;53;36;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855897;2010-10-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;35;7;6;13;53;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855898;2010-10-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;43;9;10;19;36.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285589a;2010-10-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;64;156;150;306;65.7;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558a2;2010-10-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;58;13;10;23;60.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558af;2010-11-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;34;7;6;13;49.83333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558b2;2010-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;55;158;153;311;57.8;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558ba;2010-11-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;54;14;11;25;55.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558bc;2010-11-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;50;32;29;61;59;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558c7;2010-12-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;35;8;7;15;55;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558c8;2010-12-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;44;10;11;21;37;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728558ca;2010-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;63;175;167;342;62.4;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558d2;2010-12-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;53;15;12;27;58.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558d4;2010-12-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;56;35;31;66;66.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558df;2011-01-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;35;9;8;17;52.5;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558e0;2011-01-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;42;13;11;24;34.5;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab2728558e2;2011-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;57;192;184;376;58.5;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558ea;2011-01-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;55;19;14;33;57.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558ec;2011-01-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;56;41;33;74;65.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728558fa;2011-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;65;170;157;327;68.2;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855902;2011-02-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;58;17;12;29;62;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855904;2011-02-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;60;37;28;65;68;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285590f;2011-03-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;26;9;7;16;32.83333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855910;2011-03-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;26;12;10;22;24.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab272855912;2011-03-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;48;187;162;349;48.2;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285591a;2011-03-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;41;19;12;31;41.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285591c;2011-03-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;37;40;29;69;43.33333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855928;2011-04-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;27;11;9;20;20.5;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285592a;2011-04-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;44;163;153;316;46.6;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855932;2011-04-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;34;16;11;27;38.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855934;2011-04-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;36;35;28;63;45;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855942;2011-05-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;39;162;151;313;43.3;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285594c;2011-05-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;29;35;27;62;39.33333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855957;2011-06-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;23;8;7;15;30.83333333;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285595a;2011-06-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;34;158;145;303;43.9;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab27285596f;2011-07-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;17;8;7;15;25.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855972;2011-07-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;29;156;150;306;36.2;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285597a;2011-07-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;23;16;11;27;29;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285597c;2011-07-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;24;34;27;61;32.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855987;2011-08-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;20;7;7;14;31;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855988;2011-08-01;Dióxido de nitrógeno;Suburbana;Casa de Campo;Oeste;21;10;9;19;19;Muy Bueno;Bueno;Normal
6742081cd13b2ab27285598a;2011-08-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;33;152;151;303;38.3;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855992;2011-08-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;27;15;11;26;33.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab272855994;2011-08-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;28;33;27;60;35.66666667;Muy Bueno;Bueno;Concentración elevada
6742081cd13b2ab27285599f;2011-09-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;31;7;7;14;46;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559a2;2011-09-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;50;147;145;292;55.7;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559aa;2011-09-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;41;15;11;26;48.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559b7;2011-10-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;29;9;7;16;43;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559ba;2011-10-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;59;177;162;339;56.5;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559c4;2011-10-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;49;38;29;67;60.66666667;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559cf;2011-11-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;31;8;8;16;44.83333333;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559d2;2011-11-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;52;175;171;346;51.9;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559da;2011-11-01;Dióxido de nitrógeno;Urbana de Fondo;Ensanche de Vallecas;Este;42;18;13;31;45.66666667;Muy Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559dc;2011-11-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;43;38;31;69;52;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559e7;2011-12-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;40;9;8;17;54.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559ea;2011-12-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;63;197;181;378;58.8;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559f4;2011-12-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;50;42;33;75;62.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab2728559ff;2012-01-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;39;12;12;24;56.83333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855a02;2012-01-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;69;208;244;452;60.9;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855a0c;2012-01-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;56;51;41;92;70;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855a1a;2012-02-01;Dióxido de nitrógeno;Urbana de Fondo;Méndez Álvaro;Interior M30;55;186;212;398;52.2;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855a24;2012-02-01;Dióxido de nitrógeno;Urbana de Fondo;Farolillo;Sur;48;46;36;82;58.33333333;Bueno;Razonablemente bueno;Concentración elevada
6742081cd13b2ab272855a2f;2012-03-01;Dióxido de nitrógeno;Suburbana;Juan Carlos I;Norte;25;11;10;21;39.83333333;Muy Bueno;Bueno;Concentración elevada
